market_id,created_at,actual_delivery_time,store_primary_category,order_protocol,total_items,subtotal,num_distinct_items,min_item_price,max_item_price,total_onshift_dashers,total_busy_dashers,total_outstanding_orders,estimated_store_to_consumer_driving_duration
2.0,2015-02-07 16:00:17,2015-02-07 16:46:17,10,1.0,3,3797,3,999,1399,4.0,4.0,7.0,441.0
4.0,2015-02-16 03:22:36,2015-02-16 04:13:36,57,5.0,2,1760,2,220,1210,109.0,106.0,155.0,914.0
4.0,2015-01-30 03:33:21,2015-01-30 04:16:21,57,5.0,1,1320,1,1320,1320,126.0,109.0,176.0,154.0
4.0,2015-02-18 03:09:56,2015-02-18 03:52:56,57,5.0,2,1705,2,440,1045,102.0,94.0,140.0,570.0
4.0,2015-02-12 03:02:32,2015-02-12 03:58:32,57,5.0,1,935,1,825,825,113.0,109.0,191.0,563.0
4.0,2015-02-15 22:44:45,2015-02-15 23:28:45,57,5.0,5,3905,4,440,1045,34.0,27.0,36.0,626.0
5.0,2015-02-16 03:55:46,2015-02-16 04:31:46,55,4.0,3,2860,3,440,1320,101.0,91.0,99.0,363.0
4.0,2015-02-11 19:51:04,2015-02-11 20:56:04,57,5.0,2,1670,2,440,1010,76.0,78.0,183.0,435.0
4.0,2015-01-27 02:54:50,2015-01-27 03:50:50,57,1.0,3,4090,3,1010,1650,92.0,124.0,164.0,385.0
4.0,2015-01-21 19:25:38,2015-01-21 20:20:38,57,5.0,3,1485,3,220,770,66.0,66.0,127.0,586.0
4.0,2015-02-10 03:03:57,2015-02-10 03:58:57,57,5.0,1,1430,1,1210,1210,88.0,85.0,155.0,515.0
4.0,2015-02-13 00:29:18,2015-02-13 01:01:18,57,5.0,2,1705,2,440,1045,41.0,32.0,36.0,229.0
4.0,2015-02-03 20:51:24,2015-02-03 21:27:24,57,5.0,2,1485,2,440,1045,63.0,55.0,65.0,794.0
4.0,2015-02-11 00:34:17,2015-02-11 01:16:17,57,5.0,5,3461,4,437,1124,33.0,24.0,36.0,452.0
4.0,2015-02-14 17:56:14,2015-02-14 18:33:14,57,5.0,2,1595,2,770,825,9.0,9.0,9.0,184.0
4.0,2015-02-15 22:17:12,2015-02-15 23:03:12,57,5.0,1,1210,1,990,990,36.0,35.0,52.0,774.0
4.0,2015-01-30 04:26:59,2015-01-30 05:02:59,57,5.0,2,2310,2,880,1210,87.0,77.0,82.0,534.0
4.0,2015-01-31 03:40:15,2015-01-31 04:44:15,57,5.0,3,2530,3,550,1045,94.0,95.0,178.0,622.0
4.0,2015-02-15 19:46:59,2015-02-15 20:31:59,57,5.0,3,1925,3,550,715,39.0,36.0,43.0,914.0
4.0,2015-02-03 16:09:03,2015-02-03 16:46:03,57,5.0,4,1760,2,330,770,4.0,5.0,4.0,159.0
4.0,2015-01-27 02:19:57,2015-01-27 03:13:57,57,1.0,4,3520,4,550,1210,91.0,120.0,147.0,573.0
4.0,2015-02-08 03:22:00,2015-02-08 04:19:00,57,5.0,3,3430,3,770,1010,117.0,116.0,196.0,365.0
4.0,2015-02-14 02:16:27,2015-02-14 03:07:27,57,5.0,2,1870,2,440,1320,116.0,116.0,184.0,357.0
4.0,2015-02-08 23:30:03,2015-02-09 00:09:03,57,5.0,6,3740,5,330,990,39.0,31.0,34.0,537.0
4.0,2015-02-17 19:23:19,2015-02-17 20:30:19,57,5.0,3,2323,3,427,1088,80.0,75.0,173.0,915.0
6.0,2015-01-25 17:07:32,2015-01-25 17:46:32,63,2.0,4,2695,3,550,825,6.0,29.0,10.0,247.0
4.0,2015-02-07 18:31:21,2015-02-07 19:14:21,57,5.0,4,1870,4,275,715,12.0,6.0,11.0,525.0
4.0,2015-02-08 04:11:20,2015-02-08 04:59:20,57,5.0,3,3320,3,770,1540,82.0,73.0,114.0,455.0
2.0,2015-01-31 20:25:18,2015-01-31 21:02:18,10,1.0,1,1399,1,1399,1399,66.0,64.0,76.0,419.0
2.0,2015-01-29 17:01:26,2015-01-29 17:39:26,10,1.0,4,2596,2,299,999,6.0,6.0,5.0,331.0
2.0,2015-02-04 16:23:55,2015-02-04 17:07:55,10,1.0,3,2795,3,599,1399,4.0,4.0,5.0,488.0
2.0,2015-02-17 18:13:04,2015-02-17 18:55:04,10,1.0,2,1998,2,599,1399,14.0,14.0,17.0,546.0
2.0,2015-02-12 16:10:30,2015-02-12 17:02:30,10,1.0,1,1399,1,1399,1399,8.0,7.0,12.0,1025.0
2.0,2015-02-07 20:07:23,2015-02-07 20:45:23,10,1.0,3,4197,3,1399,1399,65.0,60.0,68.0,391.0
2.0,2015-02-07 16:26:23,2015-02-07 17:08:23,10,1.0,2,2798,1,1399,1399,8.0,8.0,12.0,384.0
2.0,2015-01-24 16:55:42,2015-01-24 17:40:42,10,1.0,7,5193,5,299,1399,9.0,17.0,9.0,389.0
2.0,2015-01-31 18:36:43,2015-01-31 19:09:43,10,1.0,1,999,1,999,999,38.0,36.0,35.0,459.0
5.0,2015-02-01 01:51:45,2015-02-01 02:42:45,40,2.0,2,1450,2,50,1400,19.0,18.0,20.0,709.0
5.0,2015-01-25 02:36:54,2015-01-25 03:32:54,40,2.0,6,6600,6,600,1400,12.0,17.0,23.0,292.0
5.0,2015-01-27 03:16:22,2015-01-27 03:54:22,40,2.0,2,2900,2,1300,1600,17.0,20.0,17.0,287.0
5.0,2015-01-25 02:34:45,2015-01-25 03:26:45,40,2.0,5,4200,5,500,1200,13.0,17.0,23.0,320.0
5.0,2015-02-11 20:52:33,2015-02-11 21:33:33,40,2.0,2,3000,2,1400,1600,13.0,9.0,10.0,471.0
5.0,2015-01-23 03:11:35,2015-01-23 03:56:35,40,2.0,2,2600,2,1200,1400,25.0,12.0,16.0,654.0
5.0,2015-01-23 03:39:06,2015-01-23 04:23:06,40,2.0,1,1200,1,1200,1200,20.0,10.0,16.0,605.0
5.0,2015-02-07 01:41:35,2015-02-07 02:29:35,40,2.0,3,3300,3,700,1400,22.0,16.0,28.0,347.0
5.0,2015-02-01 01:32:54,2015-02-01 02:29:54,40,2.0,2,3900,1,1400,1400,17.0,18.0,18.0,834.0
5.0,2015-02-04 02:14:48,2015-02-04 03:06:48,40,2.0,5,5100,5,700,1400,15.0,13.0,17.0,530.0
5.0,2015-02-05 03:49:47,2015-02-05 04:43:47,40,2.0,3,3500,3,1000,1300,19.0,20.0,33.0,605.0
5.0,2015-01-24 21:17:58,2015-01-24 21:52:58,40,2.0,1,2200,1,1500,1500,9.0,10.0,7.0,172.0
5.0,2015-02-14 04:35:54,2015-02-14 05:18:54,40,2.0,2,2400,1,1200,1200,21.0,10.0,21.0,388.0
5.0,2015-02-08 01:55:09,2015-02-08 02:42:09,40,2.0,4,4200,3,600,1200,17.0,13.0,17.0,309.0
5.0,2015-02-12 03:30:16,2015-02-12 04:15:16,40,2.0,1,900,1,900,900,17.0,15.0,22.0,566.0
5.0,2015-02-08 03:50:23,2015-02-08 04:42:23,40,2.0,5,4150,5,150,1200,16.0,17.0,35.0,173.0
5.0,2015-02-14 02:01:42,2015-02-14 02:47:42,40,2.0,5,3200,5,500,700,24.0,18.0,29.0,291.0
5.0,2015-02-15 03:13:29,2015-02-15 03:59:29,40,2.0,1,1400,1,1400,1400,23.0,23.0,42.0,250.0
5.0,2015-01-22 03:01:55,2015-01-22 03:48:55,40,2.0,2,2800,2,1200,1400,19.0,9.0,15.0,624.0
5.0,2015-02-03 04:40:51,2015-02-03 05:20:51,40,2.0,3,2871,3,118,1534,13.0,4.0,16.0,187.0
5.0,2015-01-24 01:45:50,2015-01-24 02:40:50,40,2.0,5,7300,3,1200,1500,20.0,12.0,17.0,536.0
5.0,2015-01-29 01:18:47,2015-01-29 02:13:47,40,2.0,5,6109,4,419,1778,16.0,12.0,11.0,677.0
5.0,2015-01-28 21:17:07,2015-01-28 21:59:07,40,2.0,2,2200,2,900,1300,7.0,3.0,3.0,567.0
5.0,2015-01-22 03:19:56,2015-01-22 04:10:56,40,2.0,3,3700,3,900,1400,17.0,13.0,20.0,597.0
5.0,2015-02-04 02:40:48,2015-02-04 03:17:48,40,2.0,1,1500,1,1300,1300,20.0,16.0,20.0,287.0
5.0,2015-02-14 02:17:30,2015-02-14 03:09:30,40,2.0,3,3000,3,600,1200,25.0,21.0,36.0,518.0
5.0,2015-02-15 03:01:33,2015-02-15 03:44:33,40,2.0,1,1200,1,1200,1200,22.0,20.0,35.0,222.0
5.0,2015-02-13 02:18:47,2015-02-13 03:10:47,40,2.0,3,3400,2,800,1200,24.0,23.0,36.0,549.0
2.0,2015-01-28 20:07:29,2015-01-28 20:41:29,55,1.0,1,1200,1,1200,1200,9.0,10.0,12.0,224.0
5.0,2015-02-14 02:53:53,2015-02-14 03:45:53,40,2.0,1,1500,1,1400,1400,24.0,24.0,45.0,485.0
5.0,2015-02-05 03:12:12,2015-02-05 04:03:12,40,2.0,2,2900,2,1200,1400,21.0,22.0,33.0,574.0
5.0,2015-02-08 03:04:56,2015-02-08 03:57:56,40,2.0,2,2100,2,700,1400,16.0,17.0,34.0,460.0
5.0,2015-02-17 02:39:41,2015-02-17 03:23:41,40,2.0,2,2000,2,700,1300,21.0,12.0,28.0,442.0
5.0,2015-02-17 03:01:09,2015-02-17 03:43:09,40,2.0,2,2700,1,1200,1200,20.0,20.0,26.0,392.0
5.0,2015-02-09 21:31:13,2015-02-09 22:04:13,40,2.0,1,900,1,900,900,9.0,5.0,5.0,187.0
5.0,2015-01-31 03:16:27,2015-01-31 04:10:27,40,2.0,3,3400,3,900,1300,22.0,15.0,30.0,605.0
2.0,2015-02-03 02:43:42,2015-02-03 03:25:42,28,3.0,2,1970,2,829,956,31.0,24.0,38.0,565.0
4.0,2015-01-26 22:14:56,2015-01-26 22:47:56,20,1.0,1,900,1,900,900,5.0,7.0,3.0,187.0
5.0,2015-02-11 02:22:18,2015-02-11 03:00:18,40,2.0,2,2700,1,1200,1200,20.0,10.0,12.0,370.0
5.0,2015-02-08 03:01:30,2015-02-08 03:56:30,40,2.0,3,3100,3,700,1400,16.0,17.0,34.0,441.0
1.0,2015-02-17 20:03:34,2015-02-17 20:41:34,15,4.0,2,630,2,175,255,9.0,9.0,12.0,215.0
1.0,2015-02-08 18:29:23,2015-02-08 19:06:23,15,4.0,2,750,2,325,345,7.0,5.0,4.0,177.0
1.0,2015-02-10 16:43:48,2015-02-10 17:25:48,15,4.0,3,1065,3,245,345,3.0,3.0,2.0,308.0
1.0,2015-01-22 15:41:02,2015-01-22 16:20:02,15,4.0,3,825,2,225,295,3.0,1.0,0.0,196.0
1.0,2015-02-01 02:43:44,2015-02-01 03:52:44,39,2.0,10,7060,9,100,1395,13.0,12.0,15.0,828.0
4.0,2015-02-05 19:46:47,2015-02-05 20:33:47,57,5.0,3,1540,3,220,880,78.0,77.0,139.0,220.0
4.0,2015-01-30 00:35:57,2015-01-30 01:27:57,57,5.0,7,7835,7,550,1540,55.0,43.0,50.0,726.0
4.0,2015-02-02 17:07:01,2015-02-02 17:48:01,57,5.0,2,990,2,330,660,6.0,6.0,9.0,481.0
4.0,2015-02-16 01:23:20,2015-02-16 02:39:20,57,5.0,8,8030,8,330,1650,89.0,86.0,159.0,929.0
4.0,2015-02-03 02:49:39,2015-02-03 03:51:39,57,5.0,4,4145,4,770,1320,72.0,72.0,144.0,403.0
4.0,2015-02-04 20:00:28,2015-02-04 20:57:28,57,5.0,4,3245,4,550,990,77.0,72.0,133.0,711.0
2.0,2015-01-28 02:21:05,2015-01-28 03:14:05,24,1.0,2,2420,1,990,990,112.0,101.0,172.0,536.0
4.0,2015-02-07 19:37:52,2015-02-07 20:27:52,38,2.0,8,7948,7,330,1320,38.0,32.0,42.0,489.0
1.0,2015-02-09 02:25:05,2015-02-09 03:41:05,34,4.0,3,2530,3,550,990,94.0,91.0,175.0,495.0
4.0,2015-02-04 22:34:37,2015-02-04 23:15:37,57,5.0,1,1210,1,990,990,23.0,23.0,30.0,669.0
4.0,2015-02-01 01:18:28,2015-02-01 02:09:28,57,5.0,4,4145,4,385,1210,68.0,64.0,83.0,751.0
4.0,2015-02-07 00:07:18,2015-02-07 01:02:18,57,5.0,5,4785,3,825,990,25.0,26.0,42.0,574.0
4.0,2015-02-14 05:00:50,2015-02-14 05:33:50,57,5.0,3,2420,3,275,990,78.0,57.0,74.0,275.0
4.0,2015-02-13 02:46:12,2015-02-13 03:49:12,57,5.0,2,2035,2,385,1650,117.0,116.0,213.0,626.0
4.0,2015-02-02 03:03:52,2015-02-02 04:12:52,57,5.0,2,2448,2,880,1540,63.0,66.0,135.0,578.0
4.0,2015-01-22 00:45:57,2015-01-22 01:31:57,57,5.0,7,6380,6,385,1540,53.0,43.0,44.0,726.0
4.0,2015-02-08 02:18:24,2015-02-08 03:19:24,57,5.0,2,2310,2,770,1540,116.0,100.0,188.0,699.0
4.0,2015-02-17 01:05:59,2015-02-17 01:39:59,57,5.0,3,3850,3,880,1540,65.0,61.0,77.0,243.0
4.0,2015-02-01 03:42:26,2015-02-01 04:38:26,57,5.0,1,330,1,330,330,81.0,81.0,145.0,511.0
4.0,2015-01-31 22:44:27,2015-01-31 23:19:27,57,5.0,5,4143,4,693,1514,52.0,36.0,42.0,551.0
4.0,2015-02-09 19:34:16,2015-02-09 20:36:16,57,5.0,7,7225,6,440,1320,57.0,57.0,115.0,451.0
4.0,2015-02-15 18:47:18,2015-02-15 19:24:18,57,5.0,2,1430,1,715,715,19.0,17.0,19.0,412.0
4.0,2015-02-14 17:13:07,2015-02-14 17:58:07,57,5.0,2,1265,2,550,715,7.0,6.0,9.0,691.0
4.0,2015-02-06 03:29:08,2015-02-06 04:08:08,57,5.0,3,2860,3,880,990,129.0,82.0,126.0,418.0
4.0,2015-01-21 22:14:19,2015-01-21 22:53:19,57,5.0,1,1210,1,990,990,24.0,18.0,20.0,763.0
4.0,2015-01-25 02:45:16,2015-01-25 03:38:16,57,1.0,2,2255,2,880,1375,100.0,124.0,156.0,504.0
4.0,2015-01-29 21:15:39,2015-01-29 21:48:39,57,5.0,1,1950,1,990,990,61.0,49.0,56.0,536.0
4.0,2015-01-29 19:26:55,2015-01-29 20:33:55,57,5.0,5,4125,3,275,1045,66.0,59.0,162.0,453.0
4.0,2015-02-16 03:31:39,2015-02-16 04:12:39,57,5.0,2,2330,2,770,1010,107.0,106.0,152.0,401.0
4.0,2015-01-29 03:24:11,2015-01-29 04:21:11,57,5.0,4,3300,4,220,990,104.0,90.0,154.0,799.0
4.0,2015-02-09 03:27:12,2015-02-09 04:25:12,57,5.0,4,3108,4,220,990,94.0,92.0,149.0,809.0
1.0,2015-02-01 02:23:32,2015-02-01 03:19:32,39,2.0,3,2685,1,895,895,13.0,12.0,14.0,733.0
1.0,2015-02-02 02:20:32,2015-02-02 03:41:32,39,2.0,20,13630,7,425,1495,18.0,17.0,21.0,832.0
1.0,2015-01-27 01:41:42,2015-01-27 02:21:42,39,2.0,6,3735,6,150,1295,14.0,5.0,4.0,282.0
1.0,2015-02-01 00:47:02,2015-02-01 01:42:02,39,2.0,3,1815,3,195,1195,6.0,5.0,5.0,641.0
1.0,2015-02-05 19:41:55,2015-02-05 20:22:55,39,2.0,2,1845,2,550,1295,7.0,6.0,6.0,313.0
1.0,2015-01-27 03:57:40,2015-01-27 04:40:40,39,2.0,4,3344,4,494,1577,10.0,16.0,9.0,367.0
1.0,2015-02-05 01:51:38,2015-02-05 02:47:38,39,2.0,3,1665,3,495,595,8.0,8.0,15.0,641.0
1.0,2015-02-05 01:37:05,2015-02-05 02:26:05,39,2.0,2,2990,1,1495,1495,7.0,7.0,12.0,359.0
1.0,2015-02-14 01:39:14,2015-02-14 02:20:14,39,2.0,2,2390,2,695,1695,16.0,14.0,13.0,260.0
1.0,2015-01-31 02:02:49,2015-01-31 02:52:49,39,2.0,2,2790,2,1095,1695,15.0,14.0,16.0,513.0
1.0,2015-02-02 03:51:57,2015-02-02 04:47:57,39,2.0,4,3960,3,575,1195,12.0,14.0,20.0,325.0
1.0,2015-02-07 20:37:03,2015-02-07 21:23:03,39,2.0,6,3740,4,350,1195,8.0,8.0,7.0,421.0
1.0,2015-02-07 00:29:25,2015-02-07 01:24:25,39,2.0,5,4510,5,150,1695,8.0,4.0,4.0,534.0
1.0,2015-02-12 01:44:50,2015-02-12 02:52:50,39,2.0,9,7305,7,375,1195,11.0,7.0,10.0,877.0
1.0,2015-01-25 01:13:59,2015-01-25 02:29:59,39,2.0,20,12750,8,425,1295,5.0,5.0,8.0,832.0
1.0,2015-01-21 19:27:34,2015-01-21 20:08:34,39,2.0,2,1890,2,695,1195,3.0,3.0,5.0,225.0
1.0,2015-02-03 21:07:45,2015-02-03 21:50:45,39,2.0,3,2565,3,275,1395,5.0,4.0,5.0,348.0
1.0,2015-02-15 02:21:00,2015-02-15 03:12:00,39,2.0,4,3980,4,195,1895,18.0,18.0,21.0,440.0
1.0,2015-02-08 21:08:38,2015-02-08 21:54:38,39,2.0,2,2190,2,995,1195,9.0,8.0,10.0,491.0
1.0,2015-02-05 21:25:52,2015-02-05 22:16:52,39,2.0,4,4730,4,795,1595,4.0,3.0,3.0,534.0
2.0,2015-02-05 02:42:12,2015-02-05 03:37:12,6,3.0,5,2190,4,150,695,9.0,10.0,19.0,835.0
1.0,2015-02-07 05:02:06,2015-02-07 05:50:06,39,2.0,3,2685,1,895,895,13.0,11.0,10.0,603.0
1.0,2015-02-10 02:34:10,2015-02-10 03:27:10,39,2.0,3,1620,3,450,695,13.0,13.0,19.0,604.0
1.0,2015-02-02 01:07:01,2015-02-02 02:12:01,39,2.0,2,2990,2,195,2795,7.0,3.0,5.0,733.0
1.0,2015-01-31 02:38:55,2015-01-31 03:30:55,39,2.0,4,3540,3,100,1495,16.0,16.0,21.0,470.0
1.0,2015-02-09 23:41:23,2015-02-10 00:27:23,39,2.0,2,1390,2,195,1195,2.0,2.0,3.0,455.0
1.0,2015-02-01 22:34:47,2015-02-01 23:17:47,39,2.0,4,3415,4,425,1095,9.0,4.0,3.0,403.0
1.0,2015-01-28 19:54:33,2015-01-28 20:34:33,39,2.0,3,2385,3,295,1595,9.0,6.0,6.0,332.0
1.0,2015-02-08 02:56:30,2015-02-08 04:05:30,39,2.0,7,3880,7,150,995,11.0,12.0,25.0,742.0
1.0,2015-02-15 22:34:08,2015-02-15 23:17:08,39,2.0,4,2690,4,425,1195,6.0,4.0,4.0,349.0
1.0,2015-01-25 00:22:53,2015-01-25 01:25:53,39,2.0,12,6700,6,195,1095,4.0,2.0,3.0,606.0
1.0,2015-02-08 04:04:00,2015-02-08 05:00:00,39,2.0,4,1780,4,195,595,11.0,12.0,21.0,556.0
1.0,2015-01-28 02:26:35,2015-01-28 03:21:35,39,2.0,4,3535,3,450,1195,10.0,9.0,13.0,626.0
1.0,2015-02-07 02:01:15,2015-02-07 02:47:15,39,2.0,5,4485,3,550,1195,19.0,17.0,18.0,346.0
1.0,2015-02-11 19:59:58,2015-02-11 20:40:58,39,2.0,1,1295,1,1295,1295,5.0,5.0,6.0,313.0
1.0,2015-02-09 01:19:16,2015-02-09 02:32:16,39,2.0,9,7715,7,495,1395,5.0,6.0,10.0,477.0
1.0,2015-01-28 01:20:34,2015-01-28 02:11:34,39,2.0,6,6500,6,525,1495,4.0,4.0,5.0,267.0
1.0,2015-02-11 01:43:17,2015-02-11 02:33:17,39,2.0,3,2540,3,150,1795,9.0,4.0,4.0,610.0
1.0,2015-02-02 02:54:33,2015-02-02 03:49:33,39,2.0,2,2590,2,595,1995,16.0,17.0,24.0,418.0
1.0,2015-02-02 01:38:12,2015-02-02 02:39:12,39,2.0,2,2690,2,1095,1595,12.0,11.0,12.0,672.0
1.0,2015-02-04 04:18:16,2015-02-04 05:05:16,39,2.0,2,2645,2,450,2195,7.0,8.0,10.0,423.0
1.0,2015-02-09 03:08:29,2015-02-09 04:04:29,39,2.0,6,5470,4,195,1195,12.0,12.0,14.0,399.0
1.0,2015-01-31 01:40:25,2015-01-31 02:39:25,39,2.0,5,3205,5,195,1195,13.0,13.0,15.0,733.0
1.0,2015-02-17 03:23:37,2015-02-17 04:12:37,39,2.0,5,5555,5,575,1295,11.0,6.0,8.0,407.0
1.0,2015-01-28 02:11:41,2015-01-28 02:57:41,39,2.0,2,1470,2,475,995,8.0,8.0,9.0,464.0
1.0,2015-02-17 20:35:30,2015-02-17 21:14:30,39,2.0,1,1095,1,1095,1095,6.0,6.0,8.0,216.0
1.0,2015-02-11 02:36:51,2015-02-11 03:22:51,39,2.0,3,1450,2,425,550,15.0,9.0,10.0,648.0
1.0,2015-02-12 00:59:28,2015-02-12 01:47:28,39,2.0,3,2185,2,195,995,4.0,5.0,5.0,396.0
1.0,2015-01-26 23:01:07,2015-01-26 23:55:07,39,2.0,2,1240,2,195,995,6.0,5.0,5.0,880.0
1.0,2015-01-29 03:51:46,2015-01-29 04:36:46,39,2.0,4,2975,4,195,895,9.0,9.0,8.0,376.0
1.0,2015-02-09 03:44:05,2015-02-09 04:50:05,39,2.0,8,6715,8,450,1695,13.0,13.0,21.0,385.0
1.0,2015-01-29 00:09:50,2015-01-29 01:12:50,55,3.0,7,9195,7,799,1700,9.0,10.0,9.0,540.0
1.0,2015-02-18 00:54:00,2015-02-18 01:56:00,55,3.0,4,3397,4,299,1700,9.0,9.0,11.0,850.0
4.0,2015-02-12 01:17:15,2015-02-12 01:59:15,57,5.0,4,2806,3,329,830,82.0,82.0,118.0,290.0
4.0,2015-02-08 17:59:33,2015-02-08 18:37:33,57,5.0,2,1265,2,550,715,10.0,10.0,14.0,228.0
4.0,2015-02-03 20:03:18,2015-02-03 20:52:18,57,5.0,2,3080,2,1210,1650,72.0,72.0,127.0,393.0
4.0,2015-02-05 01:26:49,2015-02-05 02:24:49,57,5.0,6,5685,5,385,1540,82.0,75.0,123.0,655.0
4.0,2015-02-06 03:33:12,2015-02-06 04:13:12,57,5.0,3,3650,3,330,1650,125.0,89.0,130.0,319.0
4.0,2015-02-12 01:28:57,2015-02-12 02:18:57,57,5.0,5,3850,3,440,990,79.0,79.0,127.0,322.0
4.0,2015-02-17 00:06:34,2015-02-17 01:11:34,57,5.0,16,11350,14,165,1540,16.0,16.0,24.0,465.0
4.0,2015-02-11 03:40:28,2015-02-11 04:35:28,57,5.0,4,3740,4,550,1210,86.0,83.0,124.0,833.0
4.0,2015-02-11 00:47:52,2015-02-11 01:33:52,57,5.0,2,1265,2,330,935,30.0,30.0,48.0,586.0
4.0,2015-02-07 17:00:35,2015-02-07 17:37:35,57,5.0,3,1650,3,330,770,7.0,5.0,5.0,187.0
4.0,2015-02-11 02:47:19,2015-02-11 03:45:19,57,5.0,5,3933,5,330,990,99.0,96.0,165.0,521.0
4.0,2015-02-03 20:28:34,2015-02-03 21:11:34,57,5.0,1,1540,1,1540,1540,74.0,73.0,112.0,566.0
4.0,2015-02-08 01:41:26,2015-02-08 02:24:26,57,5.0,3,2090,3,330,1320,110.0,77.0,126.0,592.0
4.0,2015-02-13 16:54:11,2015-02-13 17:34:11,57,5.0,2,1155,2,440,715,8.0,6.0,5.0,507.0
4.0,2015-01-30 03:26:16,2015-01-30 04:16:16,57,5.0,1,990,1,990,990,123.0,104.0,182.0,585.0
4.0,2015-02-12 02:02:30,2015-02-12 02:43:30,57,5.0,2,2300,2,990,1010,103.0,103.0,161.0,62.0
4.0,2015-02-18 00:11:43,2015-02-18 00:57:43,57,5.0,5,6160,5,770,1375,28.0,28.0,28.0,480.0
4.0,2015-02-05 20:15:51,2015-02-05 21:05:51,57,5.0,3,1815,3,330,880,81.0,77.0,127.0,688.0
4.0,2015-01-27 19:33:53,2015-01-27 20:31:53,57,1.0,1,1540,1,1540,1540,63.0,66.0,131.0,566.0
4.0,2015-02-09 16:19:35,2015-02-09 17:04:35,57,5.0,2,1265,2,550,715,6.0,5.0,10.0,702.0
4.0,2015-02-04 03:57:15,2015-02-04 04:31:15,57,5.0,2,1705,2,385,1320,75.0,65.0,93.0,249.0
4.0,2015-01-25 02:20:43,2015-01-25 03:12:43,57,1.0,2,1678,2,440,990,99.0,124.0,154.0,516.0
4.0,2015-02-14 20:09:02,2015-02-14 20:46:02,57,5.0,3,2778,3,330,1320,48.0,38.0,49.0,521.0
4.0,2015-01-27 00:30:19,2015-01-27 01:06:19,57,1.0,3,2310,2,770,770,41.0,59.0,32.0,587.0
4.0,2015-02-03 19:17:04,2015-02-03 20:10:04,57,5.0,5,5528,5,770,1045,66.0,61.0,104.0,623.0
4.0,2015-01-30 01:01:56,2015-01-30 01:39:56,57,5.0,1,1210,1,990,990,90.0,64.0,73.0,925.0
4.0,2015-02-06 23:43:57,2015-02-07 00:32:57,57,5.0,5,4318,4,440,1375,18.0,18.0,28.0,627.0
1.0,2015-02-16 01:05:13,2015-02-16 02:09:13,55,3.0,3,3399,3,799,1700,17.0,17.0,29.0,522.0
1.0,2015-02-01 22:18:48,2015-02-01 23:04:48,55,3.0,1,1700,1,1700,1700,9.0,9.0,13.0,451.0
1.0,2015-02-15 04:26:25,2015-02-15 05:26:25,55,3.0,1,799,1,799,799,22.0,22.0,32.0,908.0
1.0,2015-02-18 03:46:33,2015-02-18 04:32:33,55,3.0,2,2899,2,999,1900,23.0,23.0,32.0,366.0
1.0,2015-01-23 01:22:10,2015-01-23 02:15:10,55,3.0,2,3800,2,1300,1700,16.0,12.0,11.0,700.0
1.0,2015-02-02 05:15:41,2015-02-02 06:03:41,55,3.0,1,1700,1,1700,1700,8.0,11.0,13.0,206.0
1.0,2015-02-15 06:26:54,2015-02-15 07:18:54,55,3.0,3,4398,3,799,1900,11.0,10.0,7.0,602.0
1.0,2015-01-26 00:24:06,2015-01-26 01:30:06,55,3.0,3,2198,3,299,1300,9.0,10.0,14.0,694.0
1.0,2015-02-14 02:15:25,2015-02-14 03:17:25,55,3.0,2,2400,2,900,1500,21.0,21.0,28.0,916.0
1.0,2015-02-14 02:52:39,2015-02-14 03:38:39,55,3.0,3,3298,2,799,1700,23.0,22.0,33.0,246.0
1.0,2015-02-11 01:57:54,2015-02-11 02:47:54,55,3.0,2,1898,2,799,1099,18.0,17.0,16.0,743.0
1.0,2015-02-17 20:53:25,2015-02-17 21:34:25,55,3.0,2,2299,2,599,1700,11.0,11.0,20.0,127.0
1.0,2015-02-06 23:54:02,2015-02-07 00:38:02,55,3.0,3,3199,3,900,1300,13.0,8.0,7.0,525.0
1.0,2015-01-25 23:42:43,2015-01-26 00:22:43,55,3.0,2,2899,2,799,1700,8.0,9.0,11.0,159.0
1.0,2015-02-10 00:44:44,2015-02-10 01:38:44,55,3.0,3,2998,3,699,1300,8.0,8.0,12.0,525.0
1.0,2015-01-24 04:22:33,2015-01-24 05:22:33,55,3.0,2,4300,2,1700,2000,28.0,31.0,38.0,784.0
1.0,2015-02-17 04:55:24,2015-02-17 05:53:24,55,3.0,3,4250,3,0,2000,13.0,13.0,16.0,772.0
1.0,2015-02-08 01:58:03,2015-02-08 02:51:03,38,1.0,5,4195,4,299,1499,11.0,10.0,14.0,374.0
1.0,2015-02-18 03:54:09,2015-02-18 04:40:09,38,1.0,2,2573,1,1199,1199,12.0,12.0,11.0,487.0
1.0,2015-02-10 03:05:06,2015-02-10 04:09:06,38,1.0,5,5594,4,599,1499,12.0,12.0,18.0,689.0
2.0,2015-02-14 19:01:47,2015-02-14 19:41:47,10,1.0,2,2078,2,949,1129,20.0,20.0,18.0,592.0
2.0,2015-02-16 03:23:42,2015-02-16 04:30:42,10,1.0,2,2307,2,1019,1258,48.0,47.0,93.0,667.0
2.0,2015-02-14 20:10:10,2015-02-14 20:57:10,10,1.0,3,2556,3,459,1379,33.0,33.0,47.0,645.0
2.0,2015-02-14 04:00:11,2015-02-14 05:03:11,10,1.0,2,2836,2,1259,1379,54.0,52.0,109.0,588.0
